url, google maps link, basic info, walking, bicycling, transit,
https://chicago.craigslist.org/chc/apa/d/chicago-3-bedroom-apartment-for-rent/7125129000.html, https://www.google.com/maps/search/41.778100,-87.706900, apartment, 2 hours 39 mins, 47 mins, 55 mins,
https://chicago.craigslist.org/nwc/apa/d/mount-prospect-modern-2-bedroom-apt/7125128484.html, https://www.google.com/maps/search/42.037558,-87.949183, 2BR  /  1Ba 900 ft 2 available may 16 apartment laundry in bldg off-street parking, 7 hours 11 mins, 2 hours 11 mins, 1 hour 26 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-safetime-virtual-tours-river/7125127412.html, https://www.google.com/maps/search/41.900800,-87.652800, 0BR  /  1Ba available may 16 cats are OK - purrr dogs are OK - wooof apartment w/d in unit attached garage, 49 mins, 16 mins, 28 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-ravenswood-2-bed-1-bath-updated/7125125223.html, https://www.google.com/maps/search/41.962640,-87.669456, 2BR  /  1Ba available jul 1 cats are OK - purrr dogs are OK - wooof apartment laundry in bldg no parking, 2 hours 20 mins, 47 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-stunning-2-bed-2-ba-in-east/7125123445.html, https://www.google.com/maps/search/41.921958,-87.639152, 2BR  /  2Ba available jul 1 condo laundry in bldg no smoking street parking, 1 hour 24 mins, 25 mins, 42 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-alluring-fulton-river/7125122154.html, https://www.google.com/maps/search/41.886800,-87.639914, 1BR  /  1Ba cats are OK - purrr dogs are OK - wooof apartment w/d in unit no smoking, 34 mins, 11 mins, 19 mins,
https://chicago.craigslist.org/wcl/apa/d/2br-2-bath-condo-hardwood-balcony-pets/7125122106.html, https://www.google.com/maps/search/41.800253,-88.052615, 2BR  /  2Ba 1020 ft 2 available jul 1 application fee details:  $30/person background & credit check required cats are OK - purrr dogs are OK - wooof condo laundry in bldg no smoking off-street parking wheelchair accessible, 7 hours 31 mins, 2 hours 27 mins, 1 hour 12 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-oooozing-with-character-east/7125120974.html, https://www.google.com/maps/search/41.877869,-87.692356, 3BR  /  2Ba 1400 ft 2 available may 17 cats are OK - purrr dogs are OK - wooof apartment no smoking off-street parking, 53 mins, 17 mins, 24 mins,
https://chicago.craigslist.org/chc/apa/d/schaumburg-pet-friendly-community-no/7125120925.html, https://www.google.com/maps/search/42.060727,-88.035071, 1BR  /  1Ba 800 ft 2 cats are OK - purrr dogs are OK - wooof apartment laundry on site off-street parking, 8 hours 49 mins, 2 hours 42 mins, 2 hours 11 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-safetime-virtual-tours-new/7125119653.html, https://www.google.com/maps/search/41.897100,-87.622300, 1BR  /  1Ba available may 16 cats are OK - purrr dogs are OK - wooof apartment w/d in unit attached garage, 1 hour 6 mins, 24 mins, 35 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-safetime-virtual-tours-west/7125116143.html, https://www.google.com/maps/search/41.881400,-87.643000, 1BR  /  1Ba available may 16 cats are OK - purrr dogs are OK - wooof apartment w/d in unit attached garage, 23 mins, 9 mins, 20 mins,
https://chicago.craigslist.org/wcl/apa/d/lisle-country-club-living-in-four-lakes/7125115744.html, https://www.google.com/maps/search/41.764014,-88.083744, 2BR  /  1.5Ba 1200 ft 2 available may 16 townhouse w/d in unit no smoking off-street parking, 8 hours 33 mins, 2 hours 46 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/wheaton-virtual-tours-available-apply/7125114768.html, https://www.google.com/maps/search/41.862307,-88.114074, 0BR  /  1Ba 475 ft 2 available jun 1 cats are OK - purrr dogs are OK - wooof apartment w/d in unit detached garage, 8 hours 25 mins, 2 hours 34 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-amazing-wrigleyville-5-bedroom/7125114544.html, https://www.google.com/maps/search/41.948832,-87.659355, 5BR  /  2.5Ba available aug 1 cats are OK - purrr dogs are OK - wooof apartment w/d in unit off-street parking, 1 hour 57 mins, 38 mins, 55 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-avondale-2-bedroom/7125112724.html, https://www.google.com/maps/search/41.941031,-87.705256, 2BR  /  1Ba available may 18 cats are OK - purrr apartment w/d in unit street parking, 2 hours 11 mins, 40 mins, 42 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-logansquare-on-blvdooozing-with/7125112320.html, https://www.google.com/maps/search/41.920900,-87.704300, 1BR  /  1Ba available may 16 cats are OK - purrr apartment laundry in bldg no smoking street parking, 1 hour 48 mins, 34 mins, 37 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-wicker-park-great-location/7125107548.html, https://www.google.com/maps/search/41.910453,-87.679653, 2BR  /  1Ba available jul 1 cats are OK - purrr apartment w/d in unit no smoking, 1 hour 15 mins, 26 mins, 27 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-gut-rehab-southport-corridor-in/7125107083.html, https://www.google.com/maps/search/41.947330,-87.665362, 3BR  /  2Ba available jul 1 cats are OK - purrr dogs are OK - wooof apartment w/d in unit detached garage, 1 hour 59 mins, 39 mins, 43 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-large-uptown-condo-gated/7125106174.html, https://www.google.com/maps/search/41.966720,-87.653108, 2BR  /  2Ba available jul 1 apartment w/d in unit off-street parking, 2 hours 21 mins, 41 mins, 1 hour 0 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-safetime-virtual-tours-modern/7125105996.html, https://www.google.com/maps/search/41.871300,-87.627700, 0BR  /  1Ba available may 16 cats are OK - purrr dogs are OK - wooof apartment w/d in unit attached garage, 32 mins, 12 mins, 22 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-get-1-month-free-lakeshore-east/7125101892.html, https://www.google.com/maps/search/41.886932,-87.620552, 3BR  /  2.5Ba 1785 ft 2 available may 16 application fee details:  $50/person for general credit/background check broker fee details:  Absolutely FREE cats are OK - purrr dogs are OK - wooof apartment w/d in unit listed by:  Jenny Lewis, Downtown Apartment Company no smoking attached garage wheelchair accessible, 54 mins, 21 mins, 29 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-lakeview-new-construction-in/7125101152.html, https://www.google.com/maps/search/41.940436,-87.654299, 3BR  /  2Ba available aug 1 cats are OK - purrr dogs are OK - wooof apartment w/d in unit attached garage, 1 hour 44 mins, 31 mins, 46 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-get-1-month-free-reno-lakeshore/7125098965.html, https://www.google.com/maps/search/41.884500,-87.621630, 2BR  /  2Ba 1090 ft 2 available may 16 application fee details:  $50/person for general credit/background check broker fee details:  Absolutely FREE cats are OK - purrr dogs are OK - wooof apartment w/d in unit listed by:  Jenny Lewis, Downtown Apartment Company no smoking attached garage wheelchair accessible, 50 mins, 19 mins, 26 mins,
https://chicago.craigslist.org/wcl/apa/d/plainfield-awesome-3-bedroom-2nd-floor/7125098568.html, https://www.google.com/maps/search/41.610501,-88.206310, 3BR  /  1Ba 1025 ft 2 available may 16 application fee details:  Creck/Back Groung Check apartment laundry on site detached garage, 12 hours 40 mins, 3 hours 26 mins, 1 hour 59 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-sunny-lincoln-park-1-bedroom/7125098052.html, https://www.google.com/maps/search/41.928291,-87.640842, 1BR  /  1Ba 700 ft 2 apartment laundry in bldg attached garage, 1 hour 31 mins, 28 mins, 46 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-old-town-updated-stainless-steel/7125096246.html, https://www.google.com/maps/search/41.909232,-87.638653, 2BR  /  1Ba available may 16 cats are OK - purrr dogs are OK - wooof apartment laundry in bldg no parking, 1 hour 6 mins, 20 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-get-1-month-free-renod/7125095687.html, https://www.google.com/maps/search/41.884500,-87.621630, 1BR  /  1Ba 830 ft 2 available may 16 application fee details:  $50/person for general credit/background check broker fee details:  Absolutely FREE cats are OK - purrr dogs are OK - wooof apartment w/d in unit listed by:  Jenny Lewis, Downtown Apartment Company no smoking attached garage wheelchair accessible, 50 mins, 19 mins, 26 mins,
https://chicago.craigslist.org/nwc/apa/d/arlington-heights-the-right-place-for/7125092071.html, https://www.google.com/maps/search/42.047076,-87.974769, 1BR  /  1Ba 635 ft 2 cats are OK - purrr dogs are OK - wooof apartment laundry on site street parking, 7 hours 41 mins, 2 hours 19 mins, 1 hour 29 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-great-neighborhood-3rms-1-bdrm/7125091516.html, https://www.google.com/maps/search/41.950631,-87.804760, 1BR  /  1Ba available may 23 cats are OK - purrr apartment no laundry on site street parking, 3 hours 51 mins, 1 hour 13 mins, 1 hour 14 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-raw-manhattan-style-duplexed/7125091324.html, https://www.google.com/maps/search/41.888605,-87.705574, 2BR  /  1Ba 2200 ft 2 cats are OK - purrr dogs are OK - wooof loft no laundry on site no smoking off-street parking, 1 hour 25 mins, 28 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/wcl/apa/d/aurora-newly-renovated-3-bedroom/7125090332.html, https://www.google.com/maps/search/41.768399,-88.319371, 3BR  /  1Ba apartment, 12 hours 33 mins, 3 hours 45 mins, 1 hour 50 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-cano-properties-studios-1-2/7125087281.html, https://www.google.com/maps/search/41.778769,-87.725036, 1BR  /  1Ba application fee details:  $0 apartment laundry in bldg off-street parking, 2 hours 46 mins, 50 mins, 55 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-get-1-month-free-renod/7125086018.html, https://www.google.com/maps/search/41.884500,-87.621630, 0BR  /  1Ba 530 ft 2 available may 16 application fee details:  $50/person for general credit/background check broker fee details:  Absolutely FREE cats are OK - purrr dogs are OK - wooof apartment laundry in bldg listed by:  Jenny Lewis, Downtown Apartment Company no smoking attached garage wheelchair accessible, 50 mins, 19 mins, 26 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-huge-unique-artistic-two/7125085971.html, https://www.google.com/maps/search/41.857832,-87.657652, 2BR  /  2Ba available jun 1 cats are OK - purrr dogs are OK - wooof apartment w/d in unit street parking, 23 mins, 10 mins, 18 mins,
https://chicago.craigslist.org/wcl/apa/d/plainfield-awesome-3-bedroom/7125085086.html, https://www.google.com/maps/search/41.609731,-88.207340, 3BR  /  1Ba 1000 ft 2 available may 16 application fee details:  Credit/Back Ground Check apartment laundry on site detached garage, 12 hours 41 mins, 3 hours 26 mins, 1 hour 57 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-rehabbed-new-kitchen-and-bath/7125080694.html, https://www.google.com/maps/search/41.955003,-87.683756, 1BR  /  1Ba available may 31 cats are OK - purrr dogs are OK - wooof apartment laundry in bldg no smoking, 2 hours 15 mins, 43 mins, 55 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-wicker-park-2-soundproof-bdrms/7125080617.html, https://www.google.com/maps/search/41.906110,-87.686841, 2BR  /  1Ba 1500 ft 2 available may 16 cats are OK - purrr dogs are OK - wooof condo w/d in unit no smoking detached garage wheelchair accessible, 1 hour 24 mins, 27 mins, 36 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-old-town-updated-free-wifi/7125079926.html, https://www.google.com/maps/search/41.908841,-87.638433, 1BR  /  1Ba available jun 1 cats are OK - purrr dogs are OK - wooof apartment laundry on site no parking, 1 hour 6 mins, 20 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/nwc/apa/d/prospect-heights-brand-new-construction/7125078438.html, https://www.google.com/maps/search/42.105800,-87.939500, 2BR  /  1Ba 975 ft 2 apartment laundry in bldg off-street parking, 7 hours 56 mins, 2 hours 31 mins, 2 hours 14 mins,
https://chicago.craigslist.org/sox/apa/d/dolton-dolton-large-1-bedroom-apartment/7125077193.html, https://www.google.com/maps/search/41.625700,-87.598000, 1BR  /  1Ba available may 16 open house dates 
                         saturday 2020-05-16 
                     
                         sunday 2020-05-17 
                     
                         friday 2020-05-22 
                     EV charging application fee details:  $40 processing furnished apartment w/d hookups carport, 6 hours 13 mins, 1 hour 48 mins, 1 hour 30 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-sunny-large-2-bedroom-2-bath/7125071838.html, https://www.google.com/maps/search/41.904219,-87.632275, 2BR  /  2Ba 1200 ft 2 available jul 1 application fee details:  application fee and  move in fee condo laundry in bldg, 1 hour 6 mins, 22 mins, 37 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-sunny-large-modern-1-bedroom/7125068299.html, https://www.google.com/maps/search/41.890854,-87.611984, 1BR  /  1Ba 1100 ft 2 application fee details:  application fee and move in fee condo w/d in unit, 1 hour 12 mins, 24 mins, 38 mins,
https://chicago.craigslist.org/sox/apa/d/burbank-1st-floor-apartment-burbank-775/7125068090.html, https://www.google.com/maps/search/41.748439,-87.786920, 1BR  /  1Ba available jun 1 apartment laundry in bldg no smoking off-street parking, 4 hours 19 mins, 1 hour 13 mins, 1 hour 21 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-get-1-month-free-renovated/7125067945.html, https://www.google.com/maps/search/41.886932,-87.620552, 0BR  /  1Ba 505 ft 2 available may 16 application fee details:  $50/person for general credit/background check broker fee details:  Absolutely FREE cats are OK - purrr dogs are OK - wooof apartment laundry in bldg listed by:  Jenny Lewis, Downtown Apartment Company no smoking attached garage wheelchair accessible, 54 mins, 21 mins, 29 mins,
https://chicago.craigslist.org/wcl/apa/d/plainfield-awesome-2-bedroom/7125062064.html, https://www.google.com/maps/search/41.609859,-88.207104, 2BR  /  1Ba 850 ft 2 available jun 1 application fee details:  Credit/Back Ground Check apartment laundry on site detached garage, 12 hours 41 mins, 3 hours 26 mins, 1 hour 58 mins,
https://chicago.craigslist.org/nwi/apa/d/schererville-4-bedroom-home-for-rent/7125059798.html, https://www.google.com/maps/search/41.492200,-87.460500, 4BR  /  1.5Ba 2400 ft 2 available may 18 house w/d hookups no smoking detached garage, 10 hours 50 mins, 3 hours 13 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/nwc/apa/d/glenview-1112-castilian-ct-306/7125058841.html, https://www.google.com/maps/search/42.076645,-87.858803, 2BR  /  2Ba 1200 ft 2 application fee details:  $40 for credit and background check apartment laundry in bldg no smoking, 6 hours 34 mins, 1 hour 53 mins, 1 hour 28 mins,
https://chicago.craigslist.org/nwc/apa/d/3-bdrm-2-bath-luxury-top-floor-beauty/7125052814.html, https://www.google.com/maps/search/42.030929,-87.859764, 3BR  /  2Ba 1500 ft 2 available may 23 apartment laundry in bldg detached garage, 5 hours 29 mins, 1 hour 38 mins, 1 hour 20 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-awesome-uptown-high-rise-wilson/7125052057.html, https://www.google.com/maps/search/41.965623,-87.654959, 2BR  /  1Ba available may 16 application fee details:  $50 application fee + $300 move-in fee cats are OK - purrr dogs are OK - wooof apartment laundry in bldg attached garage, 2 hours 18 mins, 42 mins, 56 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-lakeview-unit-on-oakdale-pet/7125051725.html, https://www.google.com/maps/search/41.935715,-87.645524, 1BR  /  1Ba available may 16 application fee details:  $50 application fee + $300 move-in fee cats are OK - purrr dogs are OK - wooof apartment laundry in bldg attached garage, 1 hour 39 mins, 30 mins, 44 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-spacious-unit-at-buena-park/7125051358.html, https://www.google.com/maps/search/41.958632,-87.654855, 0BR  /  1Ba available may 16 application fee details:  $50 application fee + $300 move-in fee cats are OK - purrr dogs are OK - wooof apartment laundry in bldg detached garage, 2 hours 8 mins, 38 mins, 55 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-ravenswood-apartment-wolcott-1/7125051008.html, https://www.google.com/maps/search/41.973431,-87.676556, available jun 1 cats are OK - purrr dogs are OK - wooof apartment laundry in bldg, 2 hours 38 mins, 49 mins, 1 hour 7 mins,
https://chicago.craigslist.org/wcl/apa/d/elmhurst-elmhurst-3-br-1ba-house-for/7125049100.html, https://www.google.com/maps/search/41.911376,-87.957320, 3BR  /  1Ba 1400 ft 2 available may 20 cats are OK - purrr house w/d in unit no smoking detached garage, 6 hours 0 mins, 1 hour 52 mins, 2 hours 8 mins,
https://chicago.craigslist.org/sox/apa/d/bourbonnais-completely-furnished-short/7125048449.html, https://www.google.com/maps/search/41.166100,-87.879000, 2BR  /  1.5Ba furnished apartment w/d in unit off-street parking, 17 hours 37 mins, 5 hours 9 mins, 2 hours 51 mins,
https://chicago.craigslist.org/sox/apa/d/tinley-park-2-bedroom-1-bathroom/7125048423.html, https://www.google.com/maps/search/41.582500,-87.805000, 2BR  /  1Ba apartment laundry on site no smoking off-street parking, 8 hours 10 mins, 2 hours 25 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/sox/apa/d/bourbonnais-2-br-spring-special-rent/7125043403.html, https://www.google.com/maps/search/41.166100,-87.879000, 2BR  /  1.5Ba apartment w/d in unit off-street parking, 17 hours 37 mins, 5 hours 9 mins, 2 hours 51 mins,
https://chicago.craigslist.org/sox/apa/d/chicago-4-br-house-for-rent-cha-section/7125041168.html, https://www.google.com/maps/search/41.776000,-87.667400, 4BR  /  1Ba 1120 ft 2 available may 18 apartment w/d hookups off-street parking, 2 hours 22 mins, 44 mins, 50 mins,
https://chicago.craigslist.org/wcl/apa/d/berkeley-850-1br-780ft-wolf-1-br-condo/7125040691.html, https://www.google.com/maps/search/41.881032,-87.903001, 1BR  /  1Ba 770 ft 2 available may 19 apartment laundry in bldg off-street parking, 4 hours 40 mins, 1 hour 30 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-2-br-updated-laundry-in-unit/7125039940.html, https://www.google.com/maps/search/41.934370,-87.667487, 2BR  /  1Ba 1200 ft 2 available may 16 application fee details:  $30/adult 18+ cats are OK - purrr dogs are OK - wooof apartment w/d in unit street parking, 1 hour 40 mins, 34 mins, 36 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-lakeview-2-br-2nd-and-3rd-floor/7125038323.html, https://www.google.com/maps/search/41.953730,-87.652402, 2BR  /  1Ba 1400 ft 2 available may 16 application fee details:  $30/adult 18+ cats are OK - purrr apartment laundry in bldg street parking, 2 hours 3 mins, 36 mins, 51 mins,
https://chicago.craigslist.org/sox/apa/d/bourbonnais-3br-spring-special-99900/7125037296.html, https://www.google.com/maps/search/41.166100,-87.879000, 3BR  /  2Ba apartment w/d in unit off-street parking, 17 hours 37 mins, 5 hours 9 mins, 2 hours 51 mins,
https://chicago.craigslist.org/sox/apa/d/chicago-updated-in-unit-laundry-55th/7125036705.html, https://www.google.com/maps/search/41.792241,-87.659735, 4BR  /  1Ba application fee details:  $40 apartment carport, 2 hours 0 mins, 36 mins, 50 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-great-location-co-living-studio/7125028918.html, https://www.google.com/maps/search/41.911132,-87.636123, 0BR  /  sharedBa available jun 1 cats are OK - purrr dogs are OK - wooof furnished apartment laundry in bldg street parking, 1 hour 11 mins, 25 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/nch/apa/d/evanston-1-br-apt-hwf-at-dobson-and/7125026949.html, https://www.google.com/maps/search/42.020143,-87.685232, 1BR  /  1Ba available may 16 apartment laundry in bldg street parking, 3 hours 44 mins, 1 hour 11 mins, 1 hour 22 mins,
https://chicago.craigslist.org/sox/apa/d/chicago-updated-vintage-apartment-59th/7125020978.html, https://www.google.com/maps/search/41.775000,-87.642100, 3BR  /  1Ba available may 16 application fee details:  $40 apartment carport, 2 hours 19 mins, 40 mins, 47 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-updated-1-bed-in-north-center/7124997725.html, https://www.google.com/maps/search/41.953746,-87.680962, 1BR  /  1Ba available jun 1 application fee details:  $50 application fee for credit cats are OK - purrr dogs are OK - wooof apartment laundry in bldg no smoking street parking, 2 hours 12 mins, 41 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-1-bedroom-apartment/7124995309.html, https://www.google.com/maps/search/41.890632,-87.618188, 1BR  /  1Ba 650 ft 2 furnished condo laundry in bldg attached garage, 1 hour 3 mins, 21 mins, 33 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-condo-apartment-for-rent/7124988432.html, https://www.google.com/maps/search/41.819600,-87.612600, 2BR  /  1Ba 1184 ft 2 available jul 1 application fee details:  $150 for application, credit check and background check cats are OK - purrr dogs are OK - wooof condo w/d hookups street parking, 1 hour 47 mins, 32 mins, 58 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-roscoe-village-massive-one-of/7124987380.html, https://www.google.com/maps/search/41.942483,-87.675086, 3BR  /  2Ba available jul 1 cats are OK - purrr apartment laundry in bldg, 1 hour 55 mins, 37 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-affordable-lincoln-park-2-bed/7124983425.html, https://www.google.com/maps/search/41.929031,-87.669563, 2BR  /  1Ba available jul 1 cats are OK - purrr apartment laundry in bldg street parking, 1 hour 33 mins, 31 mins, 35 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-available-now/7124980806.html, https://www.google.com/maps/search/41.725700,-87.556000, 3BR  /  1Ba 1000 ft 2 available may 25 application fee details:  $39 apartment w/d in unit no smoking street parking, 4 hours 23 mins, 1 hour 16 mins, 1 hour 20 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-2br-2ba-sun-drenched-west-loop/7124976279.html, https://www.google.com/maps/search/41.883232,-87.648553, 2BR  /  2Ba 1600 ft 2 cats are OK - purrr dogs are OK - wooof apartment w/d in unit detached garage, 20 mins, 8 mins, 17 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-avail-commonwealth-ave-4k-2-bed/7124971156.html, https://www.google.com/maps/search/41.923832,-87.638253, 2BR  /  1Ba 1200 ft 2 available jun 1 application fee details:  $30 Application Fee for credit check and processing cats are OK - purrr dogs are OK - wooof condo w/d in unit no smoking attached garage, 1 hour 28 mins, 27 mins, 44 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-sunny-logan-square-3-bedroom/7124968265.html, https://www.google.com/maps/search/41.918230,-87.715048, 3BR  /  1Ba 1250 ft 2 available jun 1 cats are OK - purrr dogs are OK - wooof apartment laundry in bldg street parking, 1 hour 58 mins, 36 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-roommate-wanted-4-bed-2-bath/7124966201.html, https://www.google.com/maps/search/41.942532,-87.666810, 4BR  /  2Ba 1800 ft 2 available jun 1 application fee details:  $38 apartment laundry in bldg street parking, 1 hour 53 mins, 37 mins, 41 mins,
https://chicago.craigslist.org/nwi/apa/d/hammond-one-bedroom-house/7124964057.html, https://www.google.com/maps/search/41.632700,-87.511300, 1BR  /  1Ba available jun 1 
                         monday 2020-05-18 
                     EV charging house w/d in unit carport, 6 hours 57 mins, 1 hour 59 mins, 1 hour 12 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-newly-rehabbed-2-br-1ba-1200/7124963237.html, https://www.google.com/maps/search/41.748871,-87.552538, 2BR  /  1Ba 900 ft 2 apartment laundry in bldg no smoking street parking, 3 hours 58 mins, 1 hour 14 mins, 1 hour 1 min,
https://chicago.craigslist.org/chc/apa/d/chicago-2-bed-2-bath-condo-corner-unit/7124957495.html, https://www.google.com/maps/search/41.869233,-87.625851, 2BR  /  2Ba 1162 ft 2 available jul 1 apartment w/d in unit attached garage, 34 mins, 11 mins, 19 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-awesome-rental-unit-in-great/7124957441.html, https://www.google.com/maps/search/41.970160,-87.702656, 2BR  /  2Ba 1150 ft 2 available jun 1 apartment w/d in unit no parking, 2 hours 49 mins, 51 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-perfect-ravenswood-spot-1bed/7124956903.html, https://www.google.com/maps/search/41.965231,-87.677756, 1BR  /  1Ba available jun 1 cats are OK - purrr apartment laundry in bldg, 2 hours 27 mins, 45 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-university-of-chicago-hyde-park/7124949729.html, https://www.google.com/maps/search/41.802200,-87.600600, 4BR  /  2.5Ba 1700 ft 2 available aug 31 cats are OK - purrr dogs are OK - wooof apartment w/d in unit no smoking carport, 2 hours 18 mins, 40 mins, 1 hour 3 mins,
https://chicago.craigslist.org/sox/apa/d/chicago-2-bedroom-1-bath-apartment-in-2/7124949253.html, https://www.google.com/maps/search/41.776000,-87.667400, 2BR  /  1Ba available jun 1 apartment off-street parking, 2 hours 22 mins, 44 mins, 50 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-super-awesome-1bed-in-wrigley/7124948267.html, https://www.google.com/maps/search/41.951296,-87.654548, 1BR  /  1Ba available jun 1 cats are OK - purrr apartment w/d in unit street parking, 1 hour 58 mins, 35 mins, 51 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-1bdrm-apartment-rent-takeover/7124947758.html, https://www.google.com/maps/search/41.969332,-87.656055, 1BR  /  1Ba 550 ft 2 dogs are OK - wooof furnished apartment w/d in unit street parking wheelchair accessible, 2 hours 24 mins, 43 mins, 56 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-lakeview-wrigley-modern-studio/7124946102.html, https://www.google.com/maps/search/41.951340,-87.654650, 1BR  /  1Ba available jun 1 cats are OK - purrr apartment w/d in unit, 1 hour 58 mins, 35 mins, 52 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-charming-lakeview-3-bed-2-bath/7124945625.html, https://www.google.com/maps/search/41.940444,-87.656685, 3BR  /  2Ba 1300 ft 2 available may 15 cats are OK - purrr dogs are OK - wooof apartment laundry in bldg no parking, 1 hour 46 mins, 35 mins, 48 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-3-bedroom-apartment-in-avondale/7124945304.html, https://www.google.com/maps/search/41.936209,-87.706283, 3BR  /  1Ba open house dates 
                         saturday 2020-05-16 
                     
                         sunday 2020-05-17 
                     
                         monday 2020-05-18 
                     cats are OK - purrr apartment no laundry on site no smoking no parking, 2 hours 3 mins, 40 mins, 41 mins,
https://chicago.craigslist.org/wcl/apa/d/chicago-1-bedroom-everything-brand-new/7124944629.html, https://www.google.com/maps/search/41.882431,-87.758757, 1BR  /  1Ba available may 15 apartment wheelchair accessible, 2 hours 7 mins, 39 mins, 38 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-1bed-1bath-sunny-south-loop/7124943949.html, https://www.google.com/maps/search/41.860529,-87.622626, 1BR  /  1Ba 900 ft 2 available may 15 condo w/d in unit detached garage, 44 mins, 13 mins, 21 mins,
https://chicago.craigslist.org/nwc/apa/d/rolling-meadows-5101-carriageway-dr/7124942860.html, https://www.google.com/maps/search/42.058988,-88.015435, 2BR  /  1.5Ba 800 ft 2 available may 16 condo laundry in bldg attached garage, 8 hours 26 mins, 2 hours 35 mins, 1 hour 51 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-lincoln-park-fab-2bedroom-in/7124942822.html, https://www.google.com/maps/search/41.926755,-87.663474, 2BR  /  1Ba available may 31 cats are OK - purrr apartment w/d in unit street parking, 1 hour 29 mins, 29 mins, 50 mins,
https://chicago.craigslist.org/nwc/apa/d/arlington-heights-single-family-home/7124939384.html, https://www.google.com/maps/search/42.106923,-88.004159, 3BR  /  2Ba house attached garage, 8 hours 46 mins, 2 hours 45 mins, 1 hour 34 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-lakeview-large-3bed-1ba-centr/7124939115.html, https://www.google.com/maps/search/41.937586,-87.666371, 3BR  /  1Ba available may 31 cats are OK - purrr apartment laundry in bldg street parking, 1 hour 45 mins, 34 mins, 40 mins,
